Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
AAS53773.1	11156	11671	1	26_Eremothecium_gossypii	GCA_000091025.4	516	3.0	Group_2	Eremothecium_gossypii	SHS2_Rpb7-N	PF03876.18	nan
AAS53776.1	16886	17620	0	26_Eremothecium_gossypii	GCA_000091025.4	735	2.0	Group_3	Eremothecium_gossypii	Ribosomal_L23	PF00276.21	Group_3.1
DAA12243.1	1	1023	0	29_Saccharomyces_cerevisiae	GCA_000146045.2	1023	6.0	Group_8	Saccharomyces_cerevisiae	IU_nuc_hydro	PF01156.20	Group_8.1
DAA12244.1	1172	2641	1	29_Saccharomyces_cerevisiae	GCA_000146045.2	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
DAA12245.1	3540	5150	0	29_Saccharomyces_cerevisiae	GCA_000146045.2	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
DAA12246.1	5592	6107	1	29_Saccharomyces_cerevisiae	GCA_000146045.2	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
DAA12246.1	5592	6107	1	29_Saccharomyces_cerevisiae	GCA_000146045.2	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
DAA12247.1	6584	7375	0	29_Saccharomyces_cerevisiae	GCA_000146045.2	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
KAH7605045.1	1	1497	1	3246_Candida_glabrata	GCA_020797185.1	1497	5.0	Group_0	Candida_glabrata	p450	PF00067.23	Group_0.1
KAH7605046.1	2862	4427	0	3246_Candida_glabrata	GCA_020797185.1	1566	4.0	Group_1	Candida_glabrata	DIT1_PvcA	PF05141.13	Group_1.1
KAH7605047.1	5091	5606	1	3246_Candida_glabrata	GCA_020797185.1	516	3.0	Group_2	Candida_glabrata	S1	PF00575.24	Group_2.2
KAH7605047.1	5091	5606	1	3246_Candida_glabrata	GCA_020797185.1	516	3.0	Group_2	Candida_glabrata	SHS2_Rpb7-N	PF03876.18	nan
KAH7605048.1	6252	6866	0	3246_Candida_glabrata	GCA_020797185.1	615	2.0	Group_3	Candida_glabrata	Ribosomal_L23	PF00276.21	Group_3.1
KAH7594561.1	1	1497	1	3247_Candida_glabrata	GCA_020797195.1	1497	5.0	Group_0	Candida_glabrata	p450	PF00067.23	Group_0.1
KAH7594562.1	2859	4424	0	3247_Candida_glabrata	GCA_020797195.1	1566	4.0	Group_1	Candida_glabrata	DIT1_PvcA	PF05141.13	Group_1.1
KAH7594563.1	5087	5602	1	3247_Candida_glabrata	GCA_020797195.1	516	3.0	Group_2	Candida_glabrata	S1	PF00575.24	Group_2.2
KAH7594563.1	5087	5602	1	3247_Candida_glabrata	GCA_020797195.1	516	3.0	Group_2	Candida_glabrata	SHS2_Rpb7-N	PF03876.18	nan
KAH7594564.1	6247	6861	0	3247_Candida_glabrata	GCA_020797195.1	615	2.0	Group_3	Candida_glabrata	Ribosomal_L23	PF00276.21	Group_3.1
KAH7589390.1	1	1497	1	3248_Candida_glabrata	GCA_020797205.1	1497	5.0	Group_0	Candida_glabrata	p450	PF00067.23	Group_0.1
KAH7589391.1	2859	4424	0	3248_Candida_glabrata	GCA_020797205.1	1566	4.0	Group_1	Candida_glabrata	DIT1_PvcA	PF05141.13	Group_1.1
KAH7589392.1	5087	5602	1	3248_Candida_glabrata	GCA_020797205.1	516	3.0	Group_2	Candida_glabrata	S1	PF00575.24	Group_2.2
KAH7589392.1	5087	5602	1	3248_Candida_glabrata	GCA_020797205.1	516	3.0	Group_2	Candida_glabrata	SHS2_Rpb7-N	PF03876.18	nan
KAH7589393.1	6247	6861	0	3248_Candida_glabrata	GCA_020797205.1	615	2.0	Group_3	Candida_glabrata	Ribosomal_L23	PF00276.21	Group_3.1
KAH7607361.1	1	1497	1	3251_Candida_glabrata	GCA_020797325.1	1497	5.0	Group_0	Candida_glabrata	p450	PF00067.23	Group_0.1
KAH7607362.1	2862	4427	0	3251_Candida_glabrata	GCA_020797325.1	1566	4.0	Group_1	Candida_glabrata	DIT1_PvcA	PF05141.13	Group_1.1
KAH7607363.1	5091	5606	1	3251_Candida_glabrata	GCA_020797325.1	516	3.0	Group_2	Candida_glabrata	S1	PF00575.24	Group_2.2
KAH7607363.1	5091	5606	1	3251_Candida_glabrata	GCA_020797325.1	516	3.0	Group_2	Candida_glabrata	SHS2_Rpb7-N	PF03876.18	nan
KAH7607364.1	6252	6866	0	3251_Candida_glabrata	GCA_020797325.1	615	2.0	Group_3	Candida_glabrata	Ribosomal_L23	PF00276.21	Group_3.1
EDV07926.1	17331	18122	0	32_Saccharomyces_cerevisiae	GCA_000149365.1	792	1.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
EDV07927.1	18598	19113	1	32_Saccharomyces_cerevisiae	GCA_000149365.1	516	2.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
EDV07927.1	18598	19113	1	32_Saccharomyces_cerevisiae	GCA_000149365.1	516	2.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
EDV07928.1	19559	21169	0	32_Saccharomyces_cerevisiae	GCA_000149365.1	1611	3.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
EDV07929.1	22069	23538	1	32_Saccharomyces_cerevisiae	GCA_000149365.1	1470	4.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
EDV07930.1	23688	24710	0	32_Saccharomyces_cerevisiae	GCA_000149365.1	1023	5.0	Group_8	Saccharomyces_cerevisiae	IU_nuc_hydro	PF01156.20	Group_8.1
CAB4253718.1	4181	4885	0	3326_Kazachstania_barnettii	GCA_903064755.1	705	1.0	Group_3	Kazachstania_barnettii	Ribosomal_L23	PF00276.21	Group_3.1
CAB4253719.1	5478	5993	1	3326_Kazachstania_barnettii	GCA_903064755.1	516	2.0	Group_2	Kazachstania_barnettii	S1	PF00575.24	Group_2.2
CAB4253719.1	5478	5993	1	3326_Kazachstania_barnettii	GCA_903064755.1	516	2.0	Group_2	Kazachstania_barnettii	SHS2_Rpb7-N	PF03876.18	nan
CAB4253720.1	6519	8135	0	3326_Kazachstania_barnettii	GCA_903064755.1	1617	3.0	Group_1	Kazachstania_barnettii	DIT1_PvcA	PF05141.13	Group_1.1
CAB4253721.1	9557	11038	1	3326_Kazachstania_barnettii	GCA_903064755.1	1482	4.0	Group_0	Kazachstania_barnettii	p450	PF00067.23	Group_0.1
CAB4253722.1	11347	12384	0	3326_Kazachstania_barnettii	GCA_903064755.1	1038	5.0	Group_8	Kazachstania_barnettii	IU_nuc_hydro	PF01156.20	Group_8.1
CAD1781466.1	4181	4885	0	3328_Kazachstania_barnettii	GCA_903987035.1	705	1.0	Group_3	Kazachstania_barnettii	Ribosomal_L23	PF00276.21	Group_3.1
CAD1781467.1	5478	5993	1	3328_Kazachstania_barnettii	GCA_903987035.1	516	2.0	Group_2	Kazachstania_barnettii	S1	PF00575.24	Group_2.2
CAD1781467.1	5478	5993	1	3328_Kazachstania_barnettii	GCA_903987035.1	516	2.0	Group_2	Kazachstania_barnettii	SHS2_Rpb7-N	PF03876.18	nan
CAD1781468.1	6519	8135	0	3328_Kazachstania_barnettii	GCA_903987035.1	1617	3.0	Group_1	Kazachstania_barnettii	DIT1_PvcA	PF05141.13	Group_1.1
CAD1781469.1	9557	11038	1	3328_Kazachstania_barnettii	GCA_903987035.1	1482	4.0	Group_0	Kazachstania_barnettii	p450	PF00067.23	Group_0.1
CAD1781470.1	11347	12384	0	3328_Kazachstania_barnettii	GCA_903987035.1	1038	5.0	Group_8	Kazachstania_barnettii	IU_nuc_hydro	PF01156.20	Group_8.1
XP_446083.1	1	1497	1	3365_Candida_glabrata	GCF_000002545.3	1497	5.0	Group_0	Candida_glabrata	p450	PF00067.23	Group_0.1
XP_446085.1	2862	4427	0	3365_Candida_glabrata	GCF_000002545.3	1566	4.0	Group_1	Candida_glabrata	DIT1_PvcA	PF05141.13	Group_1.1
XP_446086.1	5091	5606	1	3365_Candida_glabrata	GCF_000002545.3	516	3.0	Group_2	Candida_glabrata	S1	PF00575.24	Group_2.2
XP_446086.1	5091	5606	1	3365_Candida_glabrata	GCF_000002545.3	516	3.0	Group_2	Candida_glabrata	SHS2_Rpb7-N	PF03876.18	nan
XP_446087.1	6252	6866	0	3365_Candida_glabrata	GCF_000002545.3	615	2.0	Group_3	Candida_glabrata	Ribosomal_L23	PF00276.21	Group_3.1
XP_002496940.1	767	1774	0	3383_Zygosaccharomyces_rouxii	GCF_000026365.1	1008	6.0	Group_8	Zygosaccharomyces_rouxii	IU_nuc_hydro	PF01156.20	Group_8.1
XP_002496941.1	1784	3259	1	3383_Zygosaccharomyces_rouxii	GCF_000026365.1	1476	5.0	Group_0	Zygosaccharomyces_rouxii	p450	PF00067.23	Group_0.1
XP_002496942.1	4202	5785	0	3383_Zygosaccharomyces_rouxii	GCF_000026365.1	1584	4.0	Group_1	Zygosaccharomyces_rouxii	DIT1_PvcA	PF05141.13	Group_1.1
XP_002496943.1	6126	6641	1	3383_Zygosaccharomyces_rouxii	GCF_000026365.1	516	3.0	Group_2	Zygosaccharomyces_rouxii	S1	PF00575.24	Group_2.2
XP_002496943.1	6126	6641	1	3383_Zygosaccharomyces_rouxii	GCF_000026365.1	516	3.0	Group_2	Zygosaccharomyces_rouxii	SHS2_Rpb7-N	PF03876.18	nan
XP_002496946.1	11741	12508	0	3383_Zygosaccharomyces_rouxii	GCF_000026365.1	768	2.0	Group_3	Zygosaccharomyces_rouxii	Ribosomal_L23	PF00276.21	Group_3.1
NP_985946.1	5571	6578	0	3384_Eremothecium_gossypii	GCF_000091025.4	1008	6.0	Group_8	Eremothecium_gossypii	IU_nuc_hydro	PF01156.20	Group_8.1
NP_985947.1	6617	8101	1	3384_Eremothecium_gossypii	GCF_000091025.4	1485	5.0	Group_0	Eremothecium_gossypii	p450	PF00067.23	Group_0.1
NP_985948.1	9223	10821	0	3384_Eremothecium_gossypii	GCF_000091025.4	1599	4.0	Group_1	Eremothecium_gossypii	DIT1_PvcA	PF05141.13	Group_1.1
NP_985949.1	11156	11671	1	3384_Eremothecium_gossypii	GCF_000091025.4	516	3.0	Group_2	Eremothecium_gossypii	S1	PF00575.24	Group_2.2
NP_985949.1	11156	11671	1	3384_Eremothecium_gossypii	GCF_000091025.4	516	3.0	Group_2	Eremothecium_gossypii	SHS2_Rpb7-N	PF03876.18	nan
NP_985952.1	16886	17620	0	3384_Eremothecium_gossypii	GCF_000091025.4	735	2.0	Group_3	Eremothecium_gossypii	Ribosomal_L23	PF00276.21	Group_3.1
NP_010688.4	1	1023	0	3389_Saccharomyces_cerevisiae	GCF_000146045.2	1023	6.0	Group_8	Saccharomyces_cerevisiae	IU_nuc_hydro	PF01156.20	Group_8.1
NP_010690.1	1172	2641	1	3389_Saccharomyces_cerevisiae	GCF_000146045.2	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
NP_010691.1	3540	5150	0	3389_Saccharomyces_cerevisiae	GCF_000146045.2	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
NP_010692.3	5592	6107	1	3389_Saccharomyces_cerevisiae	GCF_000146045.2	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
NP_010692.3	5592	6107	1	3389_Saccharomyces_cerevisiae	GCF_000146045.2	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
NP_010693.3	6584	7375	0	3389_Saccharomyces_cerevisiae	GCF_000146045.2	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
AEY98082.1	5571	6578	0	340_Eremothecium_gossypii	GCA_000968835.1	1008	6.0	Group_8	Eremothecium_gossypii	IU_nuc_hydro	PF01156.20	Group_8.1
AEY98083.1	6617	8101	1	340_Eremothecium_gossypii	GCA_000968835.1	1485	5.0	Group_0	Eremothecium_gossypii	p450	PF00067.23	Group_0.1
AEY98084.1	9223	10821	0	340_Eremothecium_gossypii	GCA_000968835.1	1599	4.0	Group_1	Eremothecium_gossypii	DIT1_PvcA	PF05141.13	Group_1.1
AEY98085.1	11156	11671	1	340_Eremothecium_gossypii	GCA_000968835.1	516	3.0	Group_2	Eremothecium_gossypii	S1	PF00575.24	Group_2.2
AEY98085.1	11156	11671	1	340_Eremothecium_gossypii	GCA_000968835.1	516	3.0	Group_2	Eremothecium_gossypii	SHS2_Rpb7-N	PF03876.18	nan
AEY98088.1	16886	17620	0	340_Eremothecium_gossypii	GCA_000968835.1	735	2.0	Group_3	Eremothecium_gossypii	Ribosomal_L23	PF00276.21	Group_3.1
AJU60301.1	1	1023	0	341_Saccharomyces_cerevisiae	GCA_000975615.2	1023	6.0	Group_8	Saccharomyces_cerevisiae	IU_nuc_hydro	PF01156.20	Group_8.1
AJU60302.1	1171	2640	1	341_Saccharomyces_cerevisiae	GCA_000975615.2	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
AJU60303.1	3540	5150	0	341_Saccharomyces_cerevisiae	GCA_000975615.2	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
AJU60304.1	5596	6111	1	341_Saccharomyces_cerevisiae	GCA_000975615.2	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
AJU60304.1	5596	6111	1	341_Saccharomyces_cerevisiae	GCA_000975615.2	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
AJU60305.1	6587	7378	0	341_Saccharomyces_cerevisiae	GCA_000975615.2	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
AJP38084.1	1	1470	1	342_Saccharomyces_cerevisiae	GCA_000975645.3	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
AJP38085.1	2370	3980	0	342_Saccharomyces_cerevisiae	GCA_000975645.3	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
AJP38086.1	4426	4941	1	342_Saccharomyces_cerevisiae	GCA_000975645.3	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
AJP38086.1	4426	4941	1	342_Saccharomyces_cerevisiae	GCA_000975645.3	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
AJP38087.1	5418	6209	0	342_Saccharomyces_cerevisiae	GCA_000975645.3	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
XP_003667824.1	1	1668	0	3436_Naumovozyma_dairenensis	GCF_000227115.2	1668	1.0	Group_1	Naumovozyma_dairenensis	DIT1_PvcA	PF05141.13	Group_1.1
XP_003667825.1	2544	4148	1	3436_Naumovozyma_dairenensis	GCF_000227115.2	1605	2.0	Group_0	Naumovozyma_dairenensis	p450	PF00067.23	Group_0.1
XP_003667826.1	4308	5345	0	3436_Naumovozyma_dairenensis	GCF_000227115.2	1038	3.0	Group_8	Naumovozyma_dairenensis	IU_nuc_hydro	PF01156.20	Group_8.1
XP_003646394.1	1	1599	0	3437_Eremothecium_cymbalariae	GCF_000235365.1	1599	1.0	Group_1	Eremothecium_cymbalariae	DIT1_PvcA	PF05141.13	Group_1.1
XP_003646395.1	4471	5481	0	3437_Eremothecium_cymbalariae	GCF_000235365.1	1011	2.0	Group_8	Eremothecium_cymbalariae	IU_nuc_hydro	PF01156.20	Group_8.1
AJU81317.1	1	1023	0	343_Saccharomyces_cerevisiae	GCA_000975675.2	1023	6.0	Group_8	Saccharomyces_cerevisiae	IU_nuc_hydro	PF01156.20	Group_8.1
AJU81318.1	1172	2641	1	343_Saccharomyces_cerevisiae	GCA_000975675.2	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
AJU81319.1	3540	5150	0	343_Saccharomyces_cerevisiae	GCA_000975675.2	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
AJU81320.1	5592	6107	1	343_Saccharomyces_cerevisiae	GCA_000975675.2	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
AJU81320.1	5592	6107	1	343_Saccharomyces_cerevisiae	GCA_000975675.2	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
AJU81321.1	6583	7374	0	343_Saccharomyces_cerevisiae	GCA_000975675.2	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
XP_003678899.1	12176	13189	0	3442_Torulaspora_delbrueckii	GCF_000243375.1	1014	6.0	Group_8	Torulaspora_delbrueckii	IU_nuc_hydro	PF01156.20	Group_8.1
XP_003678900.1	13282	14751	1	3442_Torulaspora_delbrueckii	GCF_000243375.1	1470	5.0	Group_0	Torulaspora_delbrueckii	p450	PF00067.23	Group_0.1
XP_003678901.1	15473	17074	0	3442_Torulaspora_delbrueckii	GCF_000243375.1	1602	4.0	Group_1	Torulaspora_delbrueckii	DIT1_PvcA	PF05141.13	Group_1.1
XP_003678902.1	17450	17965	1	3442_Torulaspora_delbrueckii	GCF_000243375.1	516	3.0	Group_2	Torulaspora_delbrueckii	S1	PF00575.24	Group_2.2
XP_003678902.1	17450	17965	1	3442_Torulaspora_delbrueckii	GCF_000243375.1	516	3.0	Group_2	Torulaspora_delbrueckii	SHS2_Rpb7-N	PF03876.18	nan
XP_003678905.1	22829	23533	0	3442_Torulaspora_delbrueckii	GCF_000243375.1	705	2.0	Group_3	Torulaspora_delbrueckii	Ribosomal_L23	PF00276.21	Group_3.1
AJU82023.1	1	1470	1	344_Saccharomyces_cerevisiae	GCA_000975705.2	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
AJU82024.1	2370	3980	0	344_Saccharomyces_cerevisiae	GCA_000975705.2	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
AJU82025.1	4426	4941	1	344_Saccharomyces_cerevisiae	GCA_000975705.2	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
AJU82025.1	4426	4941	1	344_Saccharomyces_cerevisiae	GCA_000975705.2	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
AJU82026.1	5417	6208	0	344_Saccharomyces_cerevisiae	GCA_000975705.2	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
XP_011274399.1	8218	9192	0	3458_Wickerhamomyces_ciferrii	GCF_000313485.1	975	2.0	Group_8	Wickerhamomyces_ciferrii	IU_nuc_hydro	PF01156.20	Group_8.1
XP_011274402.1	13751	15325	0	3458_Wickerhamomyces_ciferrii	GCF_000313485.1	1575	1.0	Group_1	Wickerhamomyces_ciferrii	DIT1_PvcA	PF05141.13	Group_1.1
AJU58205.1	1	1023	0	345_Saccharomyces_cerevisiae	GCA_000975735.4	1023	6.0	Group_8	Saccharomyces_cerevisiae	IU_nuc_hydro	PF01156.20	Group_8.1
AJU58206.1	1171	2640	1	345_Saccharomyces_cerevisiae	GCA_000975735.4	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
AJU58207.1	3540	5150	0	345_Saccharomyces_cerevisiae	GCA_000975735.4	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
AJU58208.1	5596	6111	1	345_Saccharomyces_cerevisiae	GCA_000975735.4	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
AJU58208.1	5596	6111	1	345_Saccharomyces_cerevisiae	GCA_000975735.4	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
AJU58209.1	6587	7378	0	345_Saccharomyces_cerevisiae	GCA_000975735.4	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
AJU58898.1	1	1023	0	346_Saccharomyces_cerevisiae	GCA_000975765.2	1023	6.0	Group_8	Saccharomyces_cerevisiae	IU_nuc_hydro	PF01156.20	Group_8.1
AJU58899.1	1172	2641	1	346_Saccharomyces_cerevisiae	GCA_000975765.2	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
AJU58900.1	3541	5151	0	346_Saccharomyces_cerevisiae	GCA_000975765.2	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
AJU58901.1	5593	6108	1	346_Saccharomyces_cerevisiae	GCA_000975765.2	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
AJU58901.1	5593	6108	1	346_Saccharomyces_cerevisiae	GCA_000975765.2	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
AJU58902.1	6585	7376	0	346_Saccharomyces_cerevisiae	GCA_000975765.2	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
AJU60962.1	1	1470	1	347_Saccharomyces_cerevisiae	GCA_000975795.2	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
AJU60963.1	2371	3981	0	347_Saccharomyces_cerevisiae	GCA_000975795.2	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
AJU60964.1	4427	4942	1	347_Saccharomyces_cerevisiae	GCA_000975795.2	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
AJU60964.1	4427	4942	1	347_Saccharomyces_cerevisiae	GCA_000975795.2	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
AJU60965.1	5419	6210	0	347_Saccharomyces_cerevisiae	GCA_000975795.2	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
AJU61671.1	1	1470	1	348_Saccharomyces_cerevisiae	GCA_000975825.2	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
AJU61672.1	2370	3980	0	348_Saccharomyces_cerevisiae	GCA_000975825.2	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
AJU61673.1	4426	4941	1	348_Saccharomyces_cerevisiae	GCA_000975825.2	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
AJU61673.1	4426	4941	1	348_Saccharomyces_cerevisiae	GCA_000975825.2	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
AJU61674.1	5417	6208	0	348_Saccharomyces_cerevisiae	GCA_000975825.2	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
AJU62366.1	1	1023	0	349_Saccharomyces_cerevisiae	GCA_000975855.3	1023	6.0	Group_8	Saccharomyces_cerevisiae	IU_nuc_hydro	PF01156.20	Group_8.1
AJU62367.1	1171	2640	1	349_Saccharomyces_cerevisiae	GCA_000975855.3	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
AJU62368.1	3540	5150	0	349_Saccharomyces_cerevisiae	GCA_000975855.3	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
AJU62369.1	5596	6111	1	349_Saccharomyces_cerevisiae	GCA_000975855.3	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
AJU62369.1	5596	6111	1	349_Saccharomyces_cerevisiae	GCA_000975855.3	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
AJU62370.1	6587	7378	0	349_Saccharomyces_cerevisiae	GCA_000975855.3	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
AJU63066.1	1	1023	0	350_Saccharomyces_cerevisiae	GCA_000975885.2	1023	6.0	Group_8	Saccharomyces_cerevisiae	IU_nuc_hydro	PF01156.20	Group_8.1
AJU63067.1	1172	2641	1	350_Saccharomyces_cerevisiae	GCA_000975885.2	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
AJU63068.1	3540	5150	0	350_Saccharomyces_cerevisiae	GCA_000975885.2	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
AJU63069.1	5592	6107	1	350_Saccharomyces_cerevisiae	GCA_000975885.2	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
AJU63069.1	5592	6107	1	350_Saccharomyces_cerevisiae	GCA_000975885.2	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
AJU63070.1	6584	7375	0	350_Saccharomyces_cerevisiae	GCA_000975885.2	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
AJU63782.1	1	1023	0	351_Saccharomyces_cerevisiae	GCA_000975915.2	1023	6.0	Group_8	Saccharomyces_cerevisiae	IU_nuc_hydro	PF01156.20	Group_8.1
AJU63783.1	1172	2641	1	351_Saccharomyces_cerevisiae	GCA_000975915.2	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
AJU63784.1	3541	5151	0	351_Saccharomyces_cerevisiae	GCA_000975915.2	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
AJU63785.1	5597	6112	1	351_Saccharomyces_cerevisiae	GCA_000975915.2	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
AJU63785.1	5597	6112	1	351_Saccharomyces_cerevisiae	GCA_000975915.2	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
AJU63786.1	6588	7379	0	351_Saccharomyces_cerevisiae	GCA_000975915.2	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
AJU65182.1	1	1023	0	352_Saccharomyces_cerevisiae	GCA_000975975.3	1023	6.0	Group_8	Saccharomyces_cerevisiae	IU_nuc_hydro	PF01156.20	Group_8.1
AJU65183.1	1172	2641	1	352_Saccharomyces_cerevisiae	GCA_000975975.3	1470	5.0	Group_0	Saccharomyces_cerevisiae	p450	PF00067.23	Group_0.1
AJU65184.1	3541	5151	0	352_Saccharomyces_cerevisiae	GCA_000975975.3	1611	4.0	Group_1	Saccharomyces_cerevisiae	DIT1_PvcA	PF05141.13	Group_1.1
AJU65185.1	5597	6112	1	352_Saccharomyces_cerevisiae	GCA_000975975.3	516	3.0	Group_2	Saccharomyces_cerevisiae	S1	PF00575.24	Group_2.2
AJU65185.1	5597	6112	1	352_Saccharomyces_cerevisiae	GCA_000975975.3	516	3.0	Group_2	Saccharomyces_cerevisiae	SHS2_Rpb7-N	PF03876.18	nan
AJU65186.1	6588	7379	0	352_Saccharomyces_cerevisiae	GCA_000975975.3	792	2.0	Group_3	Saccharomyces_cerevisiae	Ribosomal_L23	PF00276.21	Group_3.1
