Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
XP_028501023.1	5209	6249	0	3664_Alternaria_arborescens	GCF_004154835.1	1041	3.0	Group_17	Alternaria_arborescens	COesterase	PF00135.29	nan
XP_028501020.1	8162	13039	1	3664_Alternaria_arborescens	GCF_004154835.1	4878	4.0	Group_15	Alternaria_arborescens	AMP-binding	PF00501.29	nan
XP_028501020.1	8162	13039	1	3664_Alternaria_arborescens	GCF_004154835.1	4878	4.0	Group_15	Alternaria_arborescens	DIT1_PvcA	PF05141.13	nan
XP_028501020.1	8162	13039	1	3664_Alternaria_arborescens	GCF_004154835.1	4878	4.0	Group_15	Alternaria_arborescens	PP-binding	PF00550.26	nan
XP_028501020.1	8162	13039	1	3664_Alternaria_arborescens	GCF_004154835.1	4878	4.0	Group_15	Alternaria_arborescens	Transferase	PF02458.16	nan
XP_033685155.1	1	2317	1	3706_Trematosphaeria_pertusa	GCF_010094035.1	2317	9.0	Group_8	Trematosphaeria_pertusa	MFS_1	PF07690.17	nan
XP_033685155.1	1	2317	1	3706_Trematosphaeria_pertusa	GCF_010094035.1	2317	9.0	Group_8	Trematosphaeria_pertusa	TRI12	PF06609.14	nan
XP_033685156.1	3278	8272	1	3706_Trematosphaeria_pertusa	GCF_010094035.1	4995	8.0	Group_15	Trematosphaeria_pertusa	AMP-binding	PF00501.29	nan
XP_033685156.1	3278	8272	1	3706_Trematosphaeria_pertusa	GCF_010094035.1	4995	8.0	Group_15	Trematosphaeria_pertusa	DIT1_PvcA	PF05141.13	nan
XP_033685156.1	3278	8272	1	3706_Trematosphaeria_pertusa	GCF_010094035.1	4995	8.0	Group_15	Trematosphaeria_pertusa	PP-binding	PF00550.26	nan
XP_033685156.1	3278	8272	1	3706_Trematosphaeria_pertusa	GCF_010094035.1	4995	8.0	Group_15	Trematosphaeria_pertusa	Transferase	PF02458.16	nan
XP_033685158.1	15872	17625	1	3706_Trematosphaeria_pertusa	GCF_010094035.1	1754	7.0	Group_18	Trematosphaeria_pertusa	AATase	PF07247.13	nan
XP_033685159.1	17871	19421	0	3706_Trematosphaeria_pertusa	GCF_010094035.1	1551	6.0	Group_17	Trematosphaeria_pertusa	Abhydrolase_3	PF07859.14	nan
XP_033685159.1	17871	19421	0	3706_Trematosphaeria_pertusa	GCF_010094035.1	1551	6.0	Group_17	Trematosphaeria_pertusa	COesterase	PF00135.29	nan
XP_038781501.1	2511	10834	1	3723_Alternaria_burnsii	GCF_013036055.1	8324	8.0	Group_15	Alternaria_burnsii	AMP-binding	PF00501.29	nan
XP_038781501.1	2511	10834	1	3723_Alternaria_burnsii	GCF_013036055.1	8324	8.0	Group_15	Alternaria_burnsii	DIT1_PvcA	PF05141.13	nan
XP_038781501.1	2511	10834	1	3723_Alternaria_burnsii	GCF_013036055.1	8324	8.0	Group_15	Alternaria_burnsii	DUF1769	PF08588.11	nan
XP_038781501.1	2511	10834	1	3723_Alternaria_burnsii	GCF_013036055.1	8324	8.0	Group_15	Alternaria_burnsii	Iso_dh	PF00180.21	nan
XP_038781501.1	2511	10834	1	3723_Alternaria_burnsii	GCF_013036055.1	8324	8.0	Group_15	Alternaria_burnsii	PP-binding	PF00550.26	nan
XP_038781501.1	2511	10834	1	3723_Alternaria_burnsii	GCF_013036055.1	8324	8.0	Group_15	Alternaria_burnsii	Transferase	PF02458.16	nan
XP_038781502.1	12747	13787	0	3723_Alternaria_burnsii	GCF_013036055.1	1041	7.0	Group_17	Alternaria_burnsii	Abhydrolase_3	PF07859.14	nan
XP_038781502.1	12747	13787	0	3723_Alternaria_burnsii	GCF_013036055.1	1041	7.0	Group_17	Alternaria_burnsii	COesterase	PF00135.29	nan
XP_043172904.1	8425	10218	1	3800_Alternaria_atra	GCF_907166805.1	1794	8.0	Group_8	Alternaria_atra	MFS_1	PF07690.17	nan
XP_043172905.1	10419	15735	1	3800_Alternaria_atra	GCF_907166805.1	5317	7.0	Group_15	Alternaria_atra	AMP-binding	PF00501.29	nan
XP_043172905.1	10419	15735	1	3800_Alternaria_atra	GCF_907166805.1	5317	7.0	Group_15	Alternaria_atra	DIT1_PvcA	PF05141.13	nan
XP_043172905.1	10419	15735	1	3800_Alternaria_atra	GCF_907166805.1	5317	7.0	Group_15	Alternaria_atra	PP-binding	PF00550.26	nan
XP_043172905.1	10419	15735	1	3800_Alternaria_atra	GCF_907166805.1	5317	7.0	Group_15	Alternaria_atra	Transferase	PF02458.16	nan
XP_043172906.1	17555	18598	0	3800_Alternaria_atra	GCF_907166805.1	1044	6.0	Group_17	Alternaria_atra	Abhydrolase_3	PF07859.14	nan
XP_043172906.1	17555	18598	0	3800_Alternaria_atra	GCF_907166805.1	1044	6.0	Group_17	Alternaria_atra	COesterase	PF00135.29	nan
XP_043172907.1	19661	21109	1	3800_Alternaria_atra	GCF_907166805.1	1449	5.0	Group_18	Alternaria_atra	AATase	PF07247.13	nan
OWY45733.1	1913	3517	0	498_Alternaria_alternata	GCA_001572055.1	1605	1.0	Group_8	Alternaria_alternata	MFS_1	PF07690.17	nan
OWY45734.1	4506	6027	1	498_Alternaria_alternata	GCA_001572055.1	1522	2.0	Group_18	Alternaria_alternata	AATase	PF07247.13	nan
OWY45735.1	7118	8158	0	498_Alternaria_alternata	GCA_001572055.1	1041	3.0	Group_17	Alternaria_alternata	Abhydrolase_3	PF07859.14	nan
OWY45735.1	7118	8158	0	498_Alternaria_alternata	GCA_001572055.1	1041	3.0	Group_17	Alternaria_alternata	COesterase	PF00135.29	nan
OWY45736.1	10064	16572	1	498_Alternaria_alternata	GCA_001572055.1	6509	4.0	Group_15	Alternaria_alternata	AMP-binding	PF00501.29	nan
OWY45736.1	10064	16572	1	498_Alternaria_alternata	GCA_001572055.1	6509	4.0	Group_15	Alternaria_alternata	DIT1_PvcA	PF05141.13	nan
OWY45736.1	10064	16572	1	498_Alternaria_alternata	GCA_001572055.1	6509	4.0	Group_15	Alternaria_alternata	DUF1769	PF08588.11	nan
OWY45736.1	10064	16572	1	498_Alternaria_alternata	GCA_001572055.1	6509	4.0	Group_15	Alternaria_alternata	PP-binding	PF00550.26	nan
OWY45736.1	10064	16572	1	498_Alternaria_alternata	GCA_001572055.1	6509	4.0	Group_15	Alternaria_alternata	Transferase	PF02458.16	nan
OAG14492.1	1	1901	0	520_Alternaria_alternata	GCA_001642055.1	1901	1.0	Group_8	Alternaria_alternata	MFS_1	PF07690.17	nan
OAG14493.1	2190	4606	1	520_Alternaria_alternata	GCA_001642055.1	2417	2.0	Group_18	Alternaria_alternata	AATase	PF07247.13	nan
OAG14494.1	5202	6242	0	520_Alternaria_alternata	GCA_001642055.1	1041	3.0	Group_17	Alternaria_alternata	Abhydrolase_3	PF07859.14	nan
OAG14494.1	5202	6242	0	520_Alternaria_alternata	GCA_001642055.1	1041	3.0	Group_17	Alternaria_alternata	COesterase	PF00135.29	nan
OAG14497.1	8259	13043	1	520_Alternaria_alternata	GCA_001642055.1	4785	4.0	Group_15	Alternaria_alternata	AMP-binding	PF00501.29	nan
OAG14497.1	8259	13043	1	520_Alternaria_alternata	GCA_001642055.1	4785	4.0	Group_15	Alternaria_alternata	DIT1_PvcA	PF05141.13	nan
OAG14497.1	8259	13043	1	520_Alternaria_alternata	GCA_001642055.1	4785	4.0	Group_15	Alternaria_alternata	PP-binding	PF00550.26	nan
OAG14497.1	8259	13043	1	520_Alternaria_alternata	GCA_001642055.1	4785	4.0	Group_15	Alternaria_alternata	Transferase	PF02458.16	nan
EFQ94303.1	3145	4875	1	67_Pyrenophora_teres	GCA_000166005.1	1731	2.0	Group_8	Pyrenophora_teres	MFS_1	PF07690.17	nan
EFQ94303.1	3145	4875	1	67_Pyrenophora_teres	GCA_000166005.1	1731	2.0	Group_8	Pyrenophora_teres	TRI12	PF06609.14	nan
RII22453.1	1	4893	1	843_Alternaria_spp	GCA_003574525.1	4893	8.0	Group_15	Alternaria_spp	AMP-binding	PF00501.29	nan
RII22453.1	1	4893	1	843_Alternaria_spp	GCA_003574525.1	4893	8.0	Group_15	Alternaria_spp	DIT1_PvcA	PF05141.13	nan
RII22453.1	1	4893	1	843_Alternaria_spp	GCA_003574525.1	4893	8.0	Group_15	Alternaria_spp	PP-binding	PF00550.26	nan
RII22453.1	1	4893	1	843_Alternaria_spp	GCA_003574525.1	4893	8.0	Group_15	Alternaria_spp	Transferase	PF02458.16	nan
RII22457.1	6806	7846	0	843_Alternaria_spp	GCA_003574525.1	1041	7.0	Group_17	Alternaria_spp	Abhydrolase_3	PF07859.14	nan
RII22457.1	6806	7846	0	843_Alternaria_spp	GCA_003574525.1	1041	7.0	Group_17	Alternaria_spp	COesterase	PF00135.29	nan
RII22452.1	8944	10464	1	843_Alternaria_spp	GCA_003574525.1	1521	6.0	Group_18	Alternaria_spp	AATase	PF07247.13	nan
RII22458.1	11466	13073	0	843_Alternaria_spp	GCA_003574525.1	1608	5.0	Group_8	Alternaria_spp	MFS_1	PF07690.17	nan
RYN54237.1	1	1041	0	909_Alternaria_tenuissima	GCA_004154735.1	1041	1.0	Group_17	Alternaria_tenuissima	Abhydrolase_3	PF07859.14	nan
RYN54237.1	1	1041	0	909_Alternaria_tenuissima	GCA_004154735.1	1041	1.0	Group_17	Alternaria_tenuissima	COesterase	PF00135.29	nan
RYN54236.1	2841	7733	1	909_Alternaria_tenuissima	GCA_004154735.1	4893	2.0	Group_15	Alternaria_tenuissima	AMP-binding	PF00501.29	nan
RYN54236.1	2841	7733	1	909_Alternaria_tenuissima	GCA_004154735.1	4893	2.0	Group_15	Alternaria_tenuissima	DIT1_PvcA	PF05141.13	nan
RYN54236.1	2841	7733	1	909_Alternaria_tenuissima	GCA_004154735.1	4893	2.0	Group_15	Alternaria_tenuissima	PP-binding	PF00550.26	nan
RYN54236.1	2841	7733	1	909_Alternaria_tenuissima	GCA_004154735.1	4893	2.0	Group_15	Alternaria_tenuissima	Transferase	PF02458.16	nan
RYN27496.1	1	1041	0	914_Alternaria_tenuissima	GCA_004154745.1	1041	1.0	Group_17	Alternaria_tenuissima	Abhydrolase_3	PF07859.14	nan
RYN27496.1	1	1041	0	914_Alternaria_tenuissima	GCA_004154745.1	1041	1.0	Group_17	Alternaria_tenuissima	COesterase	PF00135.29	nan
RYN27493.1	2961	7838	1	914_Alternaria_tenuissima	GCA_004154745.1	4878	2.0	Group_15	Alternaria_tenuissima	AMP-binding	PF00501.29	nan
RYN27493.1	2961	7838	1	914_Alternaria_tenuissima	GCA_004154745.1	4878	2.0	Group_15	Alternaria_tenuissima	DIT1_PvcA	PF05141.13	nan
RYN27493.1	2961	7838	1	914_Alternaria_tenuissima	GCA_004154745.1	4878	2.0	Group_15	Alternaria_tenuissima	PP-binding	PF00550.26	nan
RYN27493.1	2961	7838	1	914_Alternaria_tenuissima	GCA_004154745.1	4878	2.0	Group_15	Alternaria_tenuissima	Transferase	PF02458.16	nan
RYN70827.1	820	2370	0	917_Alternaria_alternata	GCA_004154755.1	1551	1.0	Group_8	Alternaria_alternata	MFS_1	PF07690.17	nan
RYN70826.1	3413	4934	1	917_Alternaria_alternata	GCA_004154755.1	1522	2.0	Group_18	Alternaria_alternata	AATase	PF07247.13	nan
RYN70769.1	6024	7064	0	917_Alternaria_alternata	GCA_004154755.1	1041	3.0	Group_17	Alternaria_alternata	Abhydrolase_3	PF07859.14	nan
RYN70769.1	6024	7064	0	917_Alternaria_alternata	GCA_004154755.1	1041	3.0	Group_17	Alternaria_alternata	COesterase	PF00135.29	nan
RYN70828.1	8971	15479	1	917_Alternaria_alternata	GCA_004154755.1	6509	4.0	Group_15	Alternaria_alternata	AMP-binding	PF00501.29	nan
RYN70828.1	8971	15479	1	917_Alternaria_alternata	GCA_004154755.1	6509	4.0	Group_15	Alternaria_alternata	DIT1_PvcA	PF05141.13	nan
RYN70828.1	8971	15479	1	917_Alternaria_alternata	GCA_004154755.1	6509	4.0	Group_15	Alternaria_alternata	DUF1769	PF08588.11	nan
RYN70828.1	8971	15479	1	917_Alternaria_alternata	GCA_004154755.1	6509	4.0	Group_15	Alternaria_alternata	PP-binding	PF00550.26	nan
RYN70828.1	8971	15479	1	917_Alternaria_alternata	GCA_004154755.1	6509	4.0	Group_15	Alternaria_alternata	Transferase	PF02458.16	nan
RYN77771.1	11852	13381	0	920_Alternaria_tenuissima	GCA_004154765.1	1530	1.0	Group_8	Alternaria_tenuissima	MFS_1	PF07690.17	nan
RYN77773.1	14437	15957	1	920_Alternaria_tenuissima	GCA_004154765.1	1521	2.0	Group_18	Alternaria_tenuissima	AATase	PF07247.13	nan
RYN77727.1	17053	18093	0	920_Alternaria_tenuissima	GCA_004154765.1	1041	3.0	Group_17	Alternaria_tenuissima	Abhydrolase_3	PF07859.14	nan
RYN77727.1	17053	18093	0	920_Alternaria_tenuissima	GCA_004154765.1	1041	3.0	Group_17	Alternaria_tenuissima	COesterase	PF00135.29	nan
RYN77827.1	20017	24894	1	920_Alternaria_tenuissima	GCA_004154765.1	4878	4.0	Group_15	Alternaria_tenuissima	AMP-binding	PF00501.29	nan
RYN77827.1	20017	24894	1	920_Alternaria_tenuissima	GCA_004154765.1	4878	4.0	Group_15	Alternaria_tenuissima	DIT1_PvcA	PF05141.13	nan
RYN77827.1	20017	24894	1	920_Alternaria_tenuissima	GCA_004154765.1	4878	4.0	Group_15	Alternaria_tenuissima	PP-binding	PF00550.26	nan
RYN77827.1	20017	24894	1	920_Alternaria_tenuissima	GCA_004154765.1	4878	4.0	Group_15	Alternaria_tenuissima	Transferase	PF02458.16	nan
RYO35198.1	1	1551	0	924_Alternaria_arborescens	GCA_004154815.1	1551	1.0	Group_8	Alternaria_arborescens	MFS_1	PF07690.17	nan
RYO35197.1	2588	4109	1	924_Alternaria_arborescens	GCA_004154815.1	1522	2.0	Group_18	Alternaria_arborescens	AATase	PF07247.13	nan
RYO35200.1	5209	6249	0	924_Alternaria_arborescens	GCA_004154815.1	1041	3.0	Group_17	Alternaria_arborescens	Abhydrolase_3	PF07859.14	nan
RYO35200.1	5209	6249	0	924_Alternaria_arborescens	GCA_004154815.1	1041	3.0	Group_17	Alternaria_arborescens	COesterase	PF00135.29	nan
RYO35199.1	8162	13039	1	924_Alternaria_arborescens	GCA_004154815.1	4878	4.0	Group_15	Alternaria_arborescens	AMP-binding	PF00501.29	nan
RYO35199.1	8162	13039	1	924_Alternaria_arborescens	GCA_004154815.1	4878	4.0	Group_15	Alternaria_arborescens	DIT1_PvcA	PF05141.13	nan
RYO35199.1	8162	13039	1	924_Alternaria_arborescens	GCA_004154815.1	4878	4.0	Group_15	Alternaria_arborescens	PP-binding	PF00550.26	nan
RYO35199.1	8162	13039	1	924_Alternaria_arborescens	GCA_004154815.1	4878	4.0	Group_15	Alternaria_arborescens	Transferase	PF02458.16	nan
RYO16551.1	1	1551	0	926_Alternaria_arborescens	GCA_004154835.1	1551	1.0	Group_8	Alternaria_arborescens	MFS_1	PF07690.17	nan
RYO16548.1	2588	4109	1	926_Alternaria_arborescens	GCA_004154835.1	1522	2.0	Group_18	Alternaria_arborescens	AATase	PF07247.13	nan
RYO16549.1	5209	6249	0	926_Alternaria_arborescens	GCA_004154835.1	1041	3.0	Group_17	Alternaria_arborescens	Abhydrolase_3	PF07859.14	nan
RYO16549.1	5209	6249	0	926_Alternaria_arborescens	GCA_004154835.1	1041	3.0	Group_17	Alternaria_arborescens	COesterase	PF00135.29	nan
RYO16546.1	8162	13039	1	926_Alternaria_arborescens	GCA_004154835.1	4878	4.0	Group_15	Alternaria_arborescens	AMP-binding	PF00501.29	nan
RYO16546.1	8162	13039	1	926_Alternaria_arborescens	GCA_004154835.1	4878	4.0	Group_15	Alternaria_arborescens	DIT1_PvcA	PF05141.13	nan
RYO16546.1	8162	13039	1	926_Alternaria_arborescens	GCA_004154835.1	4878	4.0	Group_15	Alternaria_arborescens	PP-binding	PF00550.26	nan
RYO16546.1	8162	13039	1	926_Alternaria_arborescens	GCA_004154835.1	4878	4.0	Group_15	Alternaria_arborescens	Transferase	PF02458.16	nan
RYO08435.1	12730	17607	1	930_Alternaria_tenuissima	GCA_004154845.1	4878	8.0	Group_15	Alternaria_tenuissima	AMP-binding	PF00501.29	nan
RYO08435.1	12730	17607	1	930_Alternaria_tenuissima	GCA_004154845.1	4878	8.0	Group_15	Alternaria_tenuissima	DIT1_PvcA	PF05141.13	nan
RYO08435.1	12730	17607	1	930_Alternaria_tenuissima	GCA_004154845.1	4878	8.0	Group_15	Alternaria_tenuissima	PP-binding	PF00550.26	nan
RYO08435.1	12730	17607	1	930_Alternaria_tenuissima	GCA_004154845.1	4878	8.0	Group_15	Alternaria_tenuissima	Transferase	PF02458.16	nan
RYO08436.1	19531	20571	0	930_Alternaria_tenuissima	GCA_004154845.1	1041	7.0	Group_17	Alternaria_tenuissima	Abhydrolase_3	PF07859.14	nan
RYO08436.1	19531	20571	0	930_Alternaria_tenuissima	GCA_004154845.1	1041	7.0	Group_17	Alternaria_tenuissima	COesterase	PF00135.29	nan
RYO08464.1	21667	23187	1	930_Alternaria_tenuissima	GCA_004154845.1	1521	6.0	Group_18	Alternaria_tenuissima	AATase	PF07247.13	nan
RYO08410.1	24240	25772	0	930_Alternaria_tenuissima	GCA_004154845.1	1533	5.0	Group_8	Alternaria_tenuissima	MFS_1	PF07690.17	nan
RYN16677.1	38592	43469	1	955_Alternaria_arborescens	GCA_004155955.1	4878	6.0	Group_15	Alternaria_arborescens	AMP-binding	PF00501.29	nan
RYN16677.1	38592	43469	1	955_Alternaria_arborescens	GCA_004155955.1	4878	6.0	Group_15	Alternaria_arborescens	DIT1_PvcA	PF05141.13	nan
RYN16677.1	38592	43469	1	955_Alternaria_arborescens	GCA_004155955.1	4878	6.0	Group_15	Alternaria_arborescens	PP-binding	PF00550.26	nan
RYN16677.1	38592	43469	1	955_Alternaria_arborescens	GCA_004155955.1	4878	6.0	Group_15	Alternaria_arborescens	Transferase	PF02458.16	nan
RYN16678.1	45380	46420	0	955_Alternaria_arborescens	GCA_004155955.1	1041	5.0	Group_17	Alternaria_arborescens	Abhydrolase_3	PF07859.14	nan
RYN16678.1	45380	46420	0	955_Alternaria_arborescens	GCA_004155955.1	1041	5.0	Group_17	Alternaria_arborescens	COesterase	PF00135.29	nan
RYN16341.1	3267	10113	1	958_Alternaria_tenuissima	GCA_004156015.1	6847	9.0	Group_15	Alternaria_tenuissima	AMP-binding	PF00501.29	nan
RYN16341.1	3267	10113	1	958_Alternaria_tenuissima	GCA_004156015.1	6847	9.0	Group_15	Alternaria_tenuissima	DIT1_PvcA	PF05141.13	nan
RYN16341.1	3267	10113	1	958_Alternaria_tenuissima	GCA_004156015.1	6847	9.0	Group_15	Alternaria_tenuissima	DUF1769	PF08588.11	nan
RYN16341.1	3267	10113	1	958_Alternaria_tenuissima	GCA_004156015.1	6847	9.0	Group_15	Alternaria_tenuissima	PP-binding	PF00550.26	nan
RYN16341.1	3267	10113	1	958_Alternaria_tenuissima	GCA_004156015.1	6847	9.0	Group_15	Alternaria_tenuissima	Transferase	PF02458.16	nan
RYN16342.1	12034	13074	0	958_Alternaria_tenuissima	GCA_004156015.1	1041	8.0	Group_17	Alternaria_tenuissima	Abhydrolase_3	PF07859.14	nan
RYN16342.1	12034	13074	0	958_Alternaria_tenuissima	GCA_004156015.1	1041	8.0	Group_17	Alternaria_tenuissima	COesterase	PF00135.29	nan
RYN16343.1	14171	15691	1	958_Alternaria_tenuissima	GCA_004156015.1	1521	7.0	Group_18	Alternaria_tenuissima	AATase	PF07247.13	nan
RYN16344.1	16693	18300	0	958_Alternaria_tenuissima	GCA_004156015.1	1608	6.0	Group_8	Alternaria_tenuissima	MFS_1	PF07690.17	nan
KAB2098972.1	1	4880	1	959_Alternaria_gaisen	GCA_004156025.2	4880	8.0	Group_15	Alternaria_gaisen	AMP-binding	PF00501.29	nan
KAB2098972.1	1	4880	1	959_Alternaria_gaisen	GCA_004156025.2	4880	8.0	Group_15	Alternaria_gaisen	DIT1_PvcA	PF05141.13	nan
KAB2098972.1	1	4880	1	959_Alternaria_gaisen	GCA_004156025.2	4880	8.0	Group_15	Alternaria_gaisen	PP-binding	PF00550.26	nan
KAB2098972.1	1	4880	1	959_Alternaria_gaisen	GCA_004156025.2	4880	8.0	Group_15	Alternaria_gaisen	Transferase	PF02458.16	nan
KAB2099016.1	6799	7839	0	959_Alternaria_gaisen	GCA_004156025.2	1041	7.0	Group_17	Alternaria_gaisen	Abhydrolase_3	PF07859.14	nan
KAB2099016.1	6799	7839	0	959_Alternaria_gaisen	GCA_004156025.2	1041	7.0	Group_17	Alternaria_gaisen	COesterase	PF00135.29	nan
KAB2098973.1	8604	10124	1	959_Alternaria_gaisen	GCA_004156025.2	1521	6.0	Group_18	Alternaria_gaisen	AATase	PF07247.13	nan
KAB2099017.1	11116	12723	0	959_Alternaria_gaisen	GCA_004156025.2	1608	5.0	Group_8	Alternaria_gaisen	MFS_1	PF07690.17	nan
RYO48595.1	8406	13512	1	964_Alternaria_tenuissima	GCA_004156035.1	5107	6.0	Group_15	Alternaria_tenuissima	AMP-binding	PF00501.29	nan
RYO48595.1	8406	13512	1	964_Alternaria_tenuissima	GCA_004156035.1	5107	6.0	Group_15	Alternaria_tenuissima	DIT1_PvcA	PF05141.13	nan
RYO48595.1	8406	13512	1	964_Alternaria_tenuissima	GCA_004156035.1	5107	6.0	Group_15	Alternaria_tenuissima	PP-binding	PF00550.26	nan
RYO48595.1	8406	13512	1	964_Alternaria_tenuissima	GCA_004156035.1	5107	6.0	Group_15	Alternaria_tenuissima	Transferase	PF02458.16	nan
RYO48570.1	15425	16465	0	964_Alternaria_tenuissima	GCA_004156035.1	1041	5.0	Group_17	Alternaria_tenuissima	Abhydrolase_3	PF07859.14	nan
RYO48570.1	15425	16465	0	964_Alternaria_tenuissima	GCA_004156035.1	1041	5.0	Group_17	Alternaria_tenuissima	COesterase	PF00135.29	nan
RYN92231.1	1	4878	1	967_Alternaria_tenuissima	GCA_004168565.1	4878	6.0	Group_15	Alternaria_tenuissima	AMP-binding	PF00501.29	nan
RYN92231.1	1	4878	1	967_Alternaria_tenuissima	GCA_004168565.1	4878	6.0	Group_15	Alternaria_tenuissima	DIT1_PvcA	PF05141.13	nan
RYN92231.1	1	4878	1	967_Alternaria_tenuissima	GCA_004168565.1	4878	6.0	Group_15	Alternaria_tenuissima	PP-binding	PF00550.26	nan
RYN92231.1	1	4878	1	967_Alternaria_tenuissima	GCA_004168565.1	4878	6.0	Group_15	Alternaria_tenuissima	Transferase	PF02458.16	nan
RYN92261.1	6802	7842	0	967_Alternaria_tenuissima	GCA_004168565.1	1041	5.0	Group_17	Alternaria_tenuissima	Abhydrolase_3	PF07859.14	nan
RYN92261.1	6802	7842	0	967_Alternaria_tenuissima	GCA_004168565.1	1041	5.0	Group_17	Alternaria_tenuissima	COesterase	PF00135.29	nan
