Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
KMU75794.1	13619	15408	1	50_Coccidioides_immitis	GCA_000150085.1	1790	13.0	Group_1	Coccidioides_immitis	Pyr_redox	PF00070.28	nan
KMU75794.1	13619	15408	1	50_Coccidioides_immitis	GCA_000150085.1	1790	13.0	Group_1	Coccidioides_immitis	Pyr_redox_2	PF07992.15	nan
KMU75796.1	16367	17371	0	50_Coccidioides_immitis	GCA_000150085.1	1005	12.0	Group_2	Coccidioides_immitis	KR	PF08659.11	Group_2.6
KMU75796.1	16367	17371	0	50_Coccidioides_immitis	GCA_000150085.1	1005	12.0	Group_2	Coccidioides_immitis	adh_short	PF00106.26	nan
KMU75796.1	16367	17371	0	50_Coccidioides_immitis	GCA_000150085.1	1005	12.0	Group_2	Coccidioides_immitis	adh_short_C2	PF13561.7	nan
KMU75797.1	18087	20060	0	50_Coccidioides_immitis	GCA_000150085.1	1974	11.0	Group_4	Coccidioides_immitis	CoA_transf_3	PF02515.18	Group_4.2
KMU75798.1	20676	21334	1	50_Coccidioides_immitis	GCA_000150085.1	659	10.0	Group_5	Coccidioides_immitis	SAT	PF16073.6	nan
KMU75800.1	24684	27217	1	50_Coccidioides_immitis	GCA_000150085.1	2534	9.0	Group_3	Coccidioides_immitis	MFS_1	PF07690.17	nan
EER24614.1	4447	6516	1	63_Coccidioides_posadasii	GCA_000151335.1	2070	7.0	Group_0	Coccidioides_posadasii	DIT1_PvcA	PF05141.13	Group_0.4
EER24614.1	4447	6516	1	63_Coccidioides_posadasii	GCA_000151335.1	2070	7.0	Group_0	Coccidioides_posadasii	TauD	PF02668.17	nan
EER24615.1	8550	10403	1	63_Coccidioides_posadasii	GCA_000151335.1	1854	6.0	Group_1	Coccidioides_posadasii	FAD_binding_3	PF01494.20	Group_1.7
EER24616.1	11363	12370	0	63_Coccidioides_posadasii	GCA_000151335.1	1008	5.0	Group_2	Coccidioides_posadasii	KR	PF08659.11	Group_2.6
EER24616.1	11363	12370	0	63_Coccidioides_posadasii	GCA_000151335.1	1008	5.0	Group_2	Coccidioides_posadasii	adh_short	PF00106.26	nan
EER24616.1	11363	12370	0	63_Coccidioides_posadasii	GCA_000151335.1	1008	5.0	Group_2	Coccidioides_posadasii	adh_short_C2	PF13561.7	nan
EER24617.1	13185	15158	0	63_Coccidioides_posadasii	GCA_000151335.1	1974	4.0	Group_4	Coccidioides_posadasii	CoA_transf_3	PF02515.18	Group_4.2
EFW18191.1	8343	10503	0	71_Coccidioides_posadasii	GCA_000170175.2	2161	9.0	Group_3	Coccidioides_posadasii	MFS_1	PF07690.17	nan
EFW18193.1	13817	15076	0	71_Coccidioides_posadasii	GCA_000170175.2	1260	8.0	Group_5	Coccidioides_posadasii	SAT	PF16073.6	nan
EFW18194.1	15264	17294	1	71_Coccidioides_posadasii	GCA_000170175.2	2031	7.0	Group_4	Coccidioides_posadasii	CoA_transf_3	PF02515.18	Group_4.2
EFW18195.1	18109	19116	1	71_Coccidioides_posadasii	GCA_000170175.2	1008	6.0	Group_2	Coccidioides_posadasii	KR	PF08659.11	Group_2.6
EFW18195.1	18109	19116	1	71_Coccidioides_posadasii	GCA_000170175.2	1008	6.0	Group_2	Coccidioides_posadasii	adh_short	PF00106.26	nan
EFW18195.1	18109	19116	1	71_Coccidioides_posadasii	GCA_000170175.2	1008	6.0	Group_2	Coccidioides_posadasii	adh_short_C2	PF13561.7	nan
EFW18196.1	20076	21929	0	71_Coccidioides_posadasii	GCA_000170175.2	1854	5.0	Group_1	Coccidioides_posadasii	FAD_binding_3	PF01494.20	Group_1.7
EFW18199.1	23961	26174	0	71_Coccidioides_posadasii	GCA_000170175.2	2214	4.0	Group_0	Coccidioides_posadasii	DIT1_PvcA	PF05141.13	Group_0.4
EFW18199.1	23961	26174	0	71_Coccidioides_posadasii	GCA_000170175.2	2214	4.0	Group_0	Coccidioides_posadasii	TauD	PF02668.17	nan
EHK39373.1	9908	11252	0	76_Trichoderma_atroviride	GCA_000171015.2	1345	12.0	Group_3	Trichoderma_atroviride	MFS_1	PF07690.17	nan
EHK39374.1	12755	13805	1	76_Trichoderma_atroviride	GCA_000171015.2	1051	11.0	Group_2	Trichoderma_atroviride	KR	PF08659.11	Group_2.6
EHK39374.1	12755	13805	1	76_Trichoderma_atroviride	GCA_000171015.2	1051	11.0	Group_2	Trichoderma_atroviride	adh_short	PF00106.26	nan
EHK39374.1	12755	13805	1	76_Trichoderma_atroviride	GCA_000171015.2	1051	11.0	Group_2	Trichoderma_atroviride	adh_short_C2	PF13561.7	nan
EHK39375.1	13208	16101	1	76_Trichoderma_atroviride	GCA_000171015.2	2894	10.0	Group_1	Trichoderma_atroviride	DAO	PF01266.25	Group_1.7
EHK39375.1	13208	16101	1	76_Trichoderma_atroviride	GCA_000171015.2	2894	10.0	Group_1	Trichoderma_atroviride	FAD_binding_3	PF01494.20	nan
EHK39375.1	13208	16101	1	76_Trichoderma_atroviride	GCA_000171015.2	2894	10.0	Group_1	Trichoderma_atroviride	FAD_oxidored	PF12831.8	nan
EHK39375.1	13208	16101	1	76_Trichoderma_atroviride	GCA_000171015.2	2894	10.0	Group_1	Trichoderma_atroviride	NAD_binding_8	PF13450.7	nan
EHK39376.1	16764	18859	1	76_Trichoderma_atroviride	GCA_000171015.2	2096	9.0	Group_4	Trichoderma_atroviride	CoA_transf_3	PF02515.18	Group_4.2
EHK39377.1	20166	21563	0	76_Trichoderma_atroviride	GCA_000171015.2	1398	8.0	Group_5	Trichoderma_atroviride	SAT	PF16073.6	nan
EHK39378.1	24703	26648	0	76_Trichoderma_atroviride	GCA_000171015.2	1946	7.0	Group_0	Trichoderma_atroviride	DIT1_PvcA	PF05141.13	Group_0.4
EHK39378.1	24703	26648	0	76_Trichoderma_atroviride	GCA_000171015.2	1946	7.0	Group_0	Trichoderma_atroviride	TauD	PF02668.17	nan
PTB41197.1	28184	30120	1	773_Trichoderma_asperellum	GCA_003025105.1	1937	8.0	Group_0	Trichoderma_asperellum	DIT1_PvcA	PF05141.13	Group_0.4
PTB41197.1	28184	30120	1	773_Trichoderma_asperellum	GCA_003025105.1	1937	8.0	Group_0	Trichoderma_asperellum	TauD	PF02668.17	nan
PTB41198.1	32690	34398	1	773_Trichoderma_asperellum	GCA_003025105.1	1709	7.0	Group_5	Trichoderma_asperellum	SAT	PF16073.6	nan
PTB41199.1	35515	37697	0	773_Trichoderma_asperellum	GCA_003025105.1	2183	6.0	Group_4	Trichoderma_asperellum	CoA_transf_3	PF02515.18	Group_4.2
PTB41200.1	38589	40559	0	773_Trichoderma_asperellum	GCA_003025105.1	1971	5.0	Group_1	Trichoderma_asperellum	DAO	PF01266.25	Group_1.7
PTB41200.1	38589	40559	0	773_Trichoderma_asperellum	GCA_003025105.1	1971	5.0	Group_1	Trichoderma_asperellum	FAD_binding_3	PF01494.20	nan
PTB41200.1	38589	40559	0	773_Trichoderma_asperellum	GCA_003025105.1	1971	5.0	Group_1	Trichoderma_asperellum	FAD_oxidored	PF12831.8	nan
PTB41200.1	38589	40559	0	773_Trichoderma_asperellum	GCA_003025105.1	1971	5.0	Group_1	Trichoderma_asperellum	NAD_binding_8	PF13450.7	nan
