Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
KJK75068.1	12399	13253	1	207_Metarhizium_anisopliae	GCA_000426965.1	855	3.0	Group_5	Metarhizium_anisopliae	ABC_tran	PF00005.28	nan
KJK90677.1	13052	14837	0	209_Metarhizium_anisopliae	GCA_000426985.1	1786	1.0	Group_0	Metarhizium_anisopliae	DIT1_PvcA	PF05141.13	nan
KJK90678.1	16022	17286	1	209_Metarhizium_anisopliae	GCA_000426985.1	1265	2.0	Group_4	Metarhizium_anisopliae	p450	PF00067.23	nan
KJK90680.1	25471	26325	1	209_Metarhizium_anisopliae	GCA_000426985.1	855	3.0	Group_5	Metarhizium_anisopliae	AAA_21	PF13304.7	nan
KJK90680.1	25471	26325	1	209_Metarhizium_anisopliae	GCA_000426985.1	855	3.0	Group_5	Metarhizium_anisopliae	ABC_tran	PF00005.28	nan
EXU95580.1	1	855	0	249_Metarhizium_robertsii	GCA_000591435.1	855	1.0	Group_5	Metarhizium_robertsii	AAA_21	PF13304.7	nan
EXU95580.1	1	855	0	249_Metarhizium_robertsii	GCA_000591435.1	855	1.0	Group_5	Metarhizium_robertsii	ABC_tran	PF00005.28	nan
EXU95582.1	8523	9753	0	249_Metarhizium_robertsii	GCA_000591435.1	1231	2.0	Group_4	Metarhizium_robertsii	p450	PF00067.23	nan
EXU95583.1	10946	12730	1	249_Metarhizium_robertsii	GCA_000591435.1	1785	3.0	Group_0	Metarhizium_robertsii	DIT1_PvcA	PF05141.13	nan
KFG85370.1	16649	18423	1	279_Metarhizium_anisopliae	GCA_000739145.1	1775	2.0	Group_0	Metarhizium_anisopliae	DIT1_PvcA	PF05141.13	nan
KFG85371.1	19740	21198	0	279_Metarhizium_anisopliae	GCA_000739145.1	1459	1.0	Group_4	Metarhizium_anisopliae	p450	PF00067.23	nan
KID74891.1	4782	6562	0	313_Metarhizium_brunneum	GCA_000814965.1	1781	1.0	Group_0	Metarhizium_brunneum	DIT1_PvcA	PF05141.13	nan
KID74892.1	7747	9335	1	313_Metarhizium_brunneum	GCA_000814965.1	1589	2.0	Group_4	Metarhizium_brunneum	p450	PF00067.23	nan
KID74894.1	17469	18323	1	313_Metarhizium_brunneum	GCA_000814965.1	855	3.0	Group_5	Metarhizium_brunneum	AAA_21	PF13304.7	nan
KID74894.1	17469	18323	1	313_Metarhizium_brunneum	GCA_000814965.1	855	3.0	Group_5	Metarhizium_brunneum	ABC_tran	PF00005.28	nan
KID60526.1	1	1775	1	315_Metarhizium_anisopliae	GCA_000814975.1	1775	2.0	Group_0	Metarhizium_anisopliae	DIT1_PvcA	PF05141.13	nan
KID60527.1	3092	4550	0	315_Metarhizium_anisopliae	GCA_000814975.1	1459	1.0	Group_4	Metarhizium_anisopliae	p450	PF00067.23	nan
XP_007826174.1	1	855	0	3424_Metarhizium_robertsii	GCF_000187425.2	855	1.0	Group_5	Metarhizium_robertsii	AAA_21	PF13304.7	nan
XP_007826174.1	1	855	0	3424_Metarhizium_robertsii	GCF_000187425.2	855	1.0	Group_5	Metarhizium_robertsii	ABC_tran	PF00005.28	nan
XP_007826176.1	8645	9753	0	3424_Metarhizium_robertsii	GCF_000187425.2	1109	2.0	Group_4	Metarhizium_robertsii	p450	PF00067.23	nan
XP_007826177.1	10946	12730	1	3424_Metarhizium_robertsii	GCF_000187425.2	1785	3.0	Group_0	Metarhizium_robertsii	DIT1_PvcA	PF05141.13	nan
XP_014544080.1	4782	6562	0	3533_Metarhizium_brunneum	GCF_000814965.1	1781	1.0	Group_0	Metarhizium_brunneum	DIT1_PvcA	PF05141.13	nan
XP_014544081.1	7747	9335	1	3533_Metarhizium_brunneum	GCF_000814965.1	1589	2.0	Group_4	Metarhizium_brunneum	p450	PF00067.23	nan
XP_014544083.1	17469	18323	1	3533_Metarhizium_brunneum	GCF_000814965.1	855	3.0	Group_5	Metarhizium_brunneum	AAA_21	PF13304.7	nan
XP_014544083.1	17469	18323	1	3533_Metarhizium_brunneum	GCF_000814965.1	855	3.0	Group_5	Metarhizium_brunneum	ABC_tran	PF00005.28	nan
EFY94552.1	1	855	0	86_Metarhizium_robertsii	GCA_000187425.2	855	1.0	Group_5	Metarhizium_robertsii	AAA_21	PF13304.7	nan
EFY94552.1	1	855	0	86_Metarhizium_robertsii	GCA_000187425.2	855	1.0	Group_5	Metarhizium_robertsii	ABC_tran	PF00005.28	nan
EFY94554.1	8645	9753	0	86_Metarhizium_robertsii	GCA_000187425.2	1109	2.0	Group_4	Metarhizium_robertsii	p450	PF00067.23	nan
EFY94555.1	10946	12730	1	86_Metarhizium_robertsii	GCA_000187425.2	1785	3.0	Group_0	Metarhizium_robertsii	DIT1_PvcA	PF05141.13	nan
