ID	Species
Colletotrichum_incanum_GCA_001855235.1_OHW91752.1	Colletotrichum_incanum
Colletotrichum_incanum_GCA_001855235.1_OHW90955.1	Colletotrichum_incanum
Colletotrichum_incanum_GCA_001855235.1_OHW97049.1	Colletotrichum_incanum
Trichophyton_benhamiae_GCA_001858085.1_DAA76167.1	Trichophyton_benhamiae
Blastomyces_percursus_GCA_001883805.1_OJD25299.1	Blastomyces_percursus
Emergomyces_pasteurianus_GCA_001883825.1_OJD16308.1	Emergomyces_pasteurianus
Diplodia_corticola_GCA_001883845.1_OJD31391.1	Diplodia_corticola
Diplodia_corticola_GCA_001883845.1_OJD28971.1	Diplodia_corticola
Diplodia_corticola_GCA_001883845.1_OJD35577.1	Diplodia_corticola
Aspergillus_brasiliensis_GCA_001889945.1_OJJ75187.1	Aspergillus_brasiliensis
Penicilliopsis_zonata_GCA_001890105.1_OJJ46527.1	Penicilliopsis_zonata
Penicilliopsis_zonata_GCA_001890105.1_OJJ46031.1	Penicilliopsis_zonata
Aspergillus_versicolor_GCA_001890125.1_OJJ03174.1	Aspergillus_versicolor
Aspergillus_luchuensis_GCA_001890685.1_OJZ92750.1	Aspergillus_luchuensis
Aspergillus_sydowii_GCA_001890705.1_OJJ57130.1	Aspergillus_sydowii
Aspergillus_wentii_GCA_001890725.1_OJJ32848.1	Aspergillus_wentii
Aspergillus_wentii_GCA_001890725.1_OJJ30944.1	Aspergillus_wentii
Aspergillus_tubingensis_GCA_001890745.1_OJI87176.1	Aspergillus_tubingensis
Aspergillus_glaucus_GCA_001890805.1_OJJ82520.1	Aspergillus_glaucus
Aspergillus_glaucus_GCA_001890805.1_OJJ82042.1	Aspergillus_glaucus
Talaromyces_amestolkiae_GCA_001896365.1_RAO72447.1	Talaromyces_amestolkiae
Talaromyces_amestolkiae_GCA_001896365.1_RAO64116.1	Talaromyces_amestolkiae
Talaromyces_amestolkiae_GCA_001896365.1_RAO68719.1	Talaromyces_amestolkiae
Talaromyces_amestolkiae_GCA_001896365.1_RAO69627.1	Talaromyces_amestolkiae
Talaromyces_amestolkiae_GCA_001896365.1_RAO69624.1	Talaromyces_amestolkiae
Talaromyces_atroroseus_GCA_001907595.1_OKL58321.1	Talaromyces_atroroseus
Talaromyces_atroroseus_GCA_001907595.1_OKL58068.1	Talaromyces_atroroseus
Penicillium_subrubescens_GCA_001908125.1_OKP12376.1	Penicillium_subrubescens
Colletotrichum_chlorophyti_GCA_001937105.1_OLN84995.1	Colletotrichum_chlorophyti
Colletotrichum_chlorophyti_GCA_001937105.1_OLN95253.1	Colletotrichum_chlorophyti
Colletotrichum_chlorophyti_GCA_001937105.1_OLN87994.1	Colletotrichum_chlorophyti
Colletotrichum_chlorophyti_GCA_001937105.1_OLN87378.1	Colletotrichum_chlorophyti
Zygosaccharomyces_rouxii_GCA_001972345.1_GAV49092.1	Zygosaccharomyces_rouxii
Zygosaccharomyces_rouxii_GCA_001972345.1_GAV54001.1	Zygosaccharomyces_rouxii
Diplodia_seriata_GCA_001975905.1_OMP83338.1	Diplodia_seriata
Diplodia_seriata_GCA_001975905.1_OMP84522.1	Diplodia_seriata
Cyberlindnera_fabianii_GCA_001983305.1_ONH66102.1	Cyberlindnera_fabianii
Saccharomyces_cerevisiae_GCA_001983315.1_ONH78680.1	Saccharomyces_cerevisiae
Zygosaccharomyces_parabailii_GCA_001984395.2_AQZ12466.1	Zygosaccharomyces_parabailii
Zygosaccharomyces_parabailii_GCA_001984395.2_AQZ16694.1	Zygosaccharomyces_parabailii
Aspergillus_carbonarius_GCA_001990825.1_OOG00290.1	Aspergillus_carbonarius
Aspergillus_carbonarius_GCA_001990825.1_OOF94595.1	Aspergillus_carbonarius
Aspergillus_carbonarius_GCA_001990825.1_OOF90681.1	Aspergillus_carbonarius
Aspergillus_carbonarius_GCA_001990825.1_OOF98727.1	Aspergillus_carbonarius
fungal_sp_GCA_002003505.1_GAW22020.1	fungal_sp
fungal_sp_GCA_002003505.1_GAW20483.1	fungal_sp
fungal_sp_GCA_002003505.1_GAW19422.1	fungal_sp
fungal_sp_GCA_002003505.1_GAW11691.1	fungal_sp
fungal_sp_GCA_002003505.1_GAW20486.1	fungal_sp
Aspergillus_oryzae_GCA_002007945.1_OOO06146.1	Aspergillus_oryzae
Aspergillus_oryzae_GCA_002007945.1_OOO08780.1	Aspergillus_oryzae
Penicillium_brasilianum_GCA_002016555.1_OOQ89034.1	Penicillium_brasilianum
Trichoderma_guizhouense_GCA_002022785.1_OPB40583.1	Trichoderma_guizhouense
Trichoderma_guizhouense_GCA_002022785.1_OPB36205.1	Trichoderma_guizhouense
Penicillium_solitum_GCA_002072235.1_OQD89334.1	Penicillium_solitum
Penicillium_solitum_GCA_002072235.1_OQD93468.1	Penicillium_solitum
Penicillium_solitum_GCA_002072235.1_OQD94076.1	Penicillium_solitum
Penicillium_solitum_GCA_002072235.1_OQD94004.1	Penicillium_solitum
Penicillium_decumbens_GCA_002072245.1_OQD68451.1	Penicillium_decumbens
Penicillium_vulpinum_GCA_002072255.1_OQE01233.1	Penicillium_vulpinum
Penicillium_vulpinum_GCA_002072255.1_OQE11558.1	Penicillium_vulpinum
Penicillium_vulpinum_GCA_002072255.1_OQE11598.1	Penicillium_vulpinum
Penicillium_vulpinum_GCA_002072255.1_OQE12171.1	Penicillium_vulpinum
Penicillium_polonicum_GCA_002072265.1_OQD71597.1	Penicillium_polonicum
Penicillium_polonicum_GCA_002072265.1_OQD71929.1	Penicillium_polonicum
Penicillium_polonicum_GCA_002072265.1_OQD64752.1	Penicillium_polonicum
Penicillium_polonicum_GCA_002072265.1_OQD64464.1	Penicillium_polonicum
Penicillium_polonicum_GCA_002072265.1_OQD70884.1	Penicillium_polonicum
Penicillium_polonicum_GCA_002072265.1_OQD71103.1	Penicillium_polonicum
Penicillium_polonicum_GCA_002072265.1_OQD71076.1	Penicillium_polonicum
Penicillium_antarcticum_GCA_002072345.1_OQD88367.1	Penicillium_antarcticum
Penicillium_antarcticum_GCA_002072345.1_OQD82778.1	Penicillium_antarcticum
Penicillium_antarcticum_GCA_002072345.1_OQD89014.1	Penicillium_antarcticum
Penicillium_antarcticum_GCA_002072345.1_OQD82615.1	Penicillium_antarcticum
Penicillium_antarcticum_GCA_002072345.1_OQD86151.1	Penicillium_antarcticum
Penicillium_antarcticum_GCA_002072345.1_OQD86074.1	Penicillium_antarcticum
Penicillium_flavigenum_GCA_002072365.1_OQE24849.1	Penicillium_flavigenum
Penicillium_flavigenum_GCA_002072365.1_OQE17370.1	Penicillium_flavigenum
Penicillium_flavigenum_GCA_002072365.1_OQE17377.1	Penicillium_flavigenum
Penicillium_steckii_GCA_002072375.1_OQE23592.1	Penicillium_steckii
Penicillium_steckii_GCA_002072375.1_OQE26295.1	Penicillium_steckii
Penicillium_coprophilum_GCA_002072405.1_OQE35320.1	Penicillium_coprophilum
Penicillium_coprophilum_GCA_002072405.1_OQE39314.1	Penicillium_coprophilum
Penicillium_coprophilum_GCA_002072405.1_OQE39138.1	Penicillium_coprophilum
Penicillium_nalgiovense_GCA_002072425.1_OQE63250.1	Penicillium_nalgiovense
Penicillium_nalgiovense_GCA_002072425.1_OQE82708.1	Penicillium_nalgiovense
Penicillium_nalgiovense_GCA_002072425.1_OQE80714.1	Penicillium_nalgiovense
Penicillium_nalgiovense_GCA_002072425.1_OQE80732.1	Penicillium_nalgiovense
Saccharomyces_paradoxus_GCA_002079055.1_QHS72592.1	Saccharomyces_paradoxus
Clohesyomyces_aquaticus_GCA_002105025.1_ORY16214.1	Clohesyomyces_aquaticus
Clohesyomyces_aquaticus_GCA_002105025.1_ORY08601.1	Clohesyomyces_aquaticus
Lasiodiplodia_theobromae_GCA_002111425.1_KAF9640737.1	Lasiodiplodia_theobromae
Lasiodiplodia_theobromae_GCA_002111425.1_KAF9639855.1	Lasiodiplodia_theobromae
Lasiodiplodia_theobromae_GCA_002111425.1_KAF9636585.1	Lasiodiplodia_theobromae
Epicoccum_nigrum_GCA_002116315.1_OSS49076.1	Epicoccum_nigrum
Epicoccum_nigrum_GCA_002116315.1_OSS51041.1	Epicoccum_nigrum
Epicoccum_nigrum_GCA_002116315.1_OSS52356.1	Epicoccum_nigrum
Hypoxylon_sp_GCA_002120305.1_OTA94077.1	Hypoxylon_sp
Hypoxylon_sp_GCA_002120305.1_OTA96854.1	Hypoxylon_sp
Daldinia_sp_GCA_002120325.1_OTB17473.1	Daldinia_sp
Daldinia_sp_GCA_002120325.1_OTB15225.1	Daldinia_sp
Hypoxylon_sp_GCA_002120335.1_OTA58838.1	Hypoxylon_sp
Hypoxylon_sp_GCA_002120335.1_OTA68451.1	Hypoxylon_sp
Marssonina_coronariae_GCA_002204255.1_OWP00306.1	Marssonina_coronariae
Aspergillus_niger_GCA_002211485.2_TPR11889.1	Aspergillus_niger
Candida_glabrata_GCA_002219185.1_OXB43676.1	Candida_glabrata
Candida_glabrata_GCA_002219195.1_OXB48975.1	Candida_glabrata
Aspergillus_fumigatus_GCA_002234955.1_OXN27303.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_002234955.1_OXN19606.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_002234955.1_OXN28424.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_002234955.1_OXN23282.1	Aspergillus_fumigatus
Aspergillus_turcosus_GCA_002234965.2_RHZ63003.1	Aspergillus_turcosus
Aspergillus_turcosus_GCA_002234965.2_RHZ60383.1	Aspergillus_turcosus
Aspergillus_turcosus_GCA_002234975.2_RLL97944.1	Aspergillus_turcosus
Aspergillus_turcosus_GCA_002234975.2_RLL96161.1	Aspergillus_turcosus
Aspergillus_fumigatus_GCA_002234985.1_OXN08614.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_002234985.1_OXN02134.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_002234985.1_OXN10215.1	Aspergillus_fumigatus
Aspergillus_fumigatus_GCA_002234985.1_OXN02480.1	Aspergillus_fumigatus
Aspergillus_thermomutatus_GCA_002237265.2_RHZ54872.1	Aspergillus_thermomutatus
Aspergillus_thermomutatus_GCA_002237265.2_RHZ57242.1	Aspergillus_thermomutatus
Aspergillus_thermomutatus_GCA_002237265.2_RHZ52820.1	Aspergillus_thermomutatus
Aspergillus_thermomutatus_GCA_002237265.2_RHZ52826.1	Aspergillus_thermomutatus
Saccharomyces_cerevisiae_GCA_002335645.1_GAX67027.1	Saccharomyces_cerevisiae
Fusarium_graminearum_GCA_002352725.1_PCD20870.1	Fusarium_graminearum
Fusarium_graminearum_GCA_002352725.1_PCD20825.1	Fusarium_graminearum
Penicillium_sp_GCA_002382835.1_PCH06140.1	Penicillium_sp
Penicillium_sp_GCA_002382835.1_PCH01316.1	Penicillium_sp
Penicillium_sp_GCA_002382835.1_PCG99399.1	Penicillium_sp
Penicillium_sp_GCA_002382835.1_PCH01313.1	Penicillium_sp
Penicillium_sp_GCA_002382855.1_PCG95330.1	Penicillium_sp
Penicillium_sp_GCA_002382855.1_PCH06092.1	Penicillium_sp
Penicillium_sp_GCA_002382855.1_PCH07323.1	Penicillium_sp
Penicillium_sp_GCA_002382855.1_PCH06089.1	Penicillium_sp
Aspergillus_flavus_GCA_002443195.2_RAQ42714.1	Aspergillus_flavus
Aspergillus_flavus_GCA_002443195.2_RAQ51585.1	Aspergillus_flavus
Aspergillus_flavus_GCA_002443215.2_RAQ75327.1	Aspergillus_flavus
Aspergillus_flavus_GCA_002443215.2_RAQ77244.1	Aspergillus_flavus
Aspergillus_flavus_GCA_002456175.2_RAQ61429.1	Aspergillus_flavus
Aspergillus_flavus_GCA_002456175.2_RAQ59327.1	Aspergillus_flavus
Saccharomyces_cerevisiae_GCA_002571405.2_QHB07871.1	Saccharomyces_cerevisiae
Emmonsia_crescens_GCA_002572855.1_PGH30761.1	Emmonsia_crescens
Blastomyces_parvus_GCA_002572885.1_PGH06165.1	Blastomyces_parvus
Helicocarpus_griseus_GCA_002573585.1_PGH15795.1	Helicocarpus_griseus
Ophiocordyceps_australis_GCA_002591405.1_PHH77286.1	Ophiocordyceps_australis
Ophiocordyceps_australis_GCA_002591405.1_PHH78250.1	Ophiocordyceps_australis
Ophiocordyceps_australis_GCA_002591415.1_PHH61479.1	Ophiocordyceps_australis
Ophiocordyceps_australis_GCA_002591415.1_PHH65699.1	Ophiocordyceps_australis
Ophiocordyceps_australis_GCA_002591415.1_PHH60971.1	Ophiocordyceps_australis
Cercospora_beticola_GCA_002742065.1_PIA93858.1	Cercospora_beticola
Aspergillus_arachidicola_GCA_002749805.1_PIG85072.1	Aspergillus_arachidicola
Aspergillus_arachidicola_GCA_002749805.1_PIG87639.1	Aspergillus_arachidicola
Candida_auris_GCA_002759435.2_PIS58830.1	Candida_auris
Candida_auris_GCA_002775015.1_PIS57254.1	Candida_auris
Saccharomyces_cerevisiae_GCA_002804325.1_PJP09166.1	Saccharomyces_cerevisiae
Trichoderma_harzianum_GCA_002838845.1_PKK49355.1	Trichoderma_harzianum
Trichoderma_harzianum_GCA_002838845.1_PKK50020.1	Trichoderma_harzianum
Trichoderma_harzianum_GCA_002838845.1_PKK50784.1	Trichoderma_harzianum
Aspergillus_ochraceoroseus_GCA_002846915.2_PTU19038.1	Aspergillus_ochraceoroseus
Aspergillus_candidus_GCA_002847045.1_PLB42273.1	Aspergillus_candidus
Aspergillus_novofumigatus_GCA_002847465.1_PKX96557.1	Aspergillus_novofumigatus
Aspergillus_campestris_GCA_002847485.1_PKY03808.1	Aspergillus_campestris
Aspergillus_steynii_GCA_002849105.1_PLB49769.1	Aspergillus_steynii
Aspergillus_taichungensis_GCA_002850765.1_PLN85908.1	Aspergillus_taichungensis
Hyaloscypha_bicolor_GCA_002865645.1_PMD64266.1	Hyaloscypha_bicolor
Hyaloscypha_bicolor_GCA_002865645.1_PMD64267.1	Hyaloscypha_bicolor
Beauveria_bassiana_GCA_002871155.1_PMB74000.1	Beauveria_bassiana
Beauveria_bassiana_GCA_002871155.1_PMB71477.1	Beauveria_bassiana
Beauveria_bassiana_GCA_002871155.1_PMB63996.1	Beauveria_bassiana
Verticillium_dahliae_GCA_002892985.1_PNH27774.1	Verticillium_dahliae
Verticillium_dahliae_GCA_002892995.1_PNH40540.1	Verticillium_dahliae
Verticillium_dahliae_GCA_002893025.1_PNH50608.1	Verticillium_dahliae
Verticillium_dahliae_GCA_002893035.1_PNH63522.1	Verticillium_dahliae
Verticillium_dahliae_GCA_002893045.1_PNH76120.1	Verticillium_dahliae
Trichoderma_harzianum_GCA_002894145.1_PNP55836.1	Trichoderma_harzianum
Trichoderma_harzianum_GCA_002894145.1_PNP47782.1	Trichoderma_harzianum
Trichoderma_harzianum_GCA_002894145.1_PNP51107.1	Trichoderma_harzianum
Trichoderma_gamsii_GCA_002894205.1_PNP48649.1	Trichoderma_gamsii
Trichoderma_gamsii_GCA_002894205.1_PNP43526.1	Trichoderma_gamsii
Trichoderma_gamsii_GCA_002894205.1_PNP39000.1	Trichoderma_gamsii
Trichoderma_gamsii_GCA_002894205.1_PNP47954.1	Trichoderma_gamsii
Trichoderma_gamsii_GCA_002894205.1_PNP39793.1	Trichoderma_gamsii
Trichoderma_gamsii_GCA_002894205.1_PNP43588.1	Trichoderma_gamsii
Trichoderma_gamsii_GCA_002894205.1_PNP39491.1	Trichoderma_gamsii
Fusarium_nygamai_GCA_002894225.1_PNP81505.1	Fusarium_nygamai
Fusarium_nygamai_GCA_002894225.1_PNP81104.1	Fusarium_nygamai
Fusarium_nygamai_GCA_002894225.1_PNP83832.1	Fusarium_nygamai
Fusarium_nygamai_GCA_002894225.1_PNP78552.1	Fusarium_nygamai
Sphaceloma_murrayae_GCA_002895985.1_PNS20094.1	Sphaceloma_murrayae
Lachancea_quebecensis_GCA_002900925.1_CUS24131.1	Lachancea_quebecensis
Tolypocladium_capitatum_GCA_002901185.1_PNY29604.1	Tolypocladium_capitatum
Tolypocladium_paradoxum_GCA_002916505.1_POR36253.1	Tolypocladium_paradoxum
Candida_haemuloni_GCA_002926055.1_PVH21468.1	Candida_haemuloni
Candida_duobushaemulonis_GCA_002926085.1_PVH14482.1	Candida_duobushaemulonis
Cercospora_berteroae_GCA_002933655.1_PPJ53223.1	Cercospora_berteroae
Panaeolus_cyanescens_GCA_002938355.1_PPQ79921.1	Panaeolus_cyanescens
Fusarium_beomiforme_GCA_002980475.2_KAF4341463.1	Fusarium_beomiforme
Fusarium_beomiforme_GCA_002980475.2_KAF4345084.1	Fusarium_beomiforme
Fusarium_beomiforme_GCA_002980475.2_KAF4341595.1	Fusarium_beomiforme
Trichoderma_arundinaceum_GCA_003012105.1_RFU81260.1	Trichoderma_arundinaceum
Trichoderma_arundinaceum_GCA_003012105.1_RFU79330.1	Trichoderma_arundinaceum
Trichoderma_arundinaceum_GCA_003012105.1_RFU76422.1	Trichoderma_arundinaceum
Trichoderma_arundinaceum_GCA_003012105.1_RFU77965.1	Trichoderma_arundinaceum
Fusarium_longipes_GCA_003012285.1_RGP80030.1	Fusarium_longipes
Fusarium_longipes_GCA_003012285.1_RGP81180.1	Fusarium_longipes
Fusarium_longipes_GCA_003012285.1_RGP61409.1	Fusarium_longipes
Fusarium_flagelliforme_GCA_003012295.1_RFN47008.1	Fusarium_flagelliforme
Fusarium_flagelliforme_GCA_003012295.1_RFN52729.1	Fusarium_flagelliforme
Fusarium_flagelliforme_GCA_003012295.1_RFN52840.1	Fusarium_flagelliforme
Fusarium_sporotrichioides_GCA_003012315.1_RGP67323.1	Fusarium_sporotrichioides
Fusarium_sporotrichioides_GCA_003012315.1_RGP74564.1	Fusarium_sporotrichioides
Fusarium_sporotrichioides_GCA_003012315.1_RGP67292.1	Fusarium_sporotrichioides
Fusarium_sporotrichioides_GCA_003012315.1_RGP62904.1	Fusarium_sporotrichioides
Fusarium_sporotrichioides_GCA_003012315.1_RGP66049.1	Fusarium_sporotrichioides
Fusarium_sporotrichioides_GCA_003012315.1_RGP64256.1	Fusarium_sporotrichioides
Candida_auris_GCA_003013715.2_QEO20211.1	Candida_auris
Candida_pseudohaemulonii_GCA_003013735.1_PSK39721.1	Candida_pseudohaemulonii
Candida_auris_GCA_003014415.1_PSK78502.1	Candida_auris
Corynespora_cassiicola_GCA_003016335.1_PSN69555.1	Corynespora_cassiicola
Corynespora_cassiicola_GCA_003016335.1_PSN62950.1	Corynespora_cassiicola
Coniella_lustricola_GCA_003019895.1_PSR80684.1	Coniella_lustricola
Trichoderma_harzianum_GCA_003025095.1_PTB50926.1	Trichoderma_harzianum
Trichoderma_harzianum_GCA_003025095.1_PTB60016.1	Trichoderma_harzianum
Trichoderma_harzianum_GCA_003025095.1_PTB49841.1	Trichoderma_harzianum
Trichoderma_asperellum_GCA_003025105.1_PTB41197.1	Trichoderma_asperellum
Trichoderma_asperellum_GCA_003025105.1_PTB36143.1	Trichoderma_asperellum
Trichoderma_asperellum_GCA_003025105.1_PTB43528.1	Trichoderma_asperellum
Trichoderma_asperellum_GCA_003025105.1_PTB35643.1	Trichoderma_asperellum
Trichoderma_asperellum_GCA_003025105.1_PTB38497.1	Trichoderma_asperellum
Trichoderma_asperellum_GCA_003025105.1_PTB36204.1	Trichoderma_asperellum
Trichoderma_citrinoviride_GCA_003025115.1_PTB65521.1	Trichoderma_citrinoviride
Trichoderma_longibrachiatum_GCA_003025155.1_PTB71798.1	Trichoderma_longibrachiatum
Fusarium_culmorum_GCA_003033665.1_PTD05777.1	Fusarium_culmorum
Fusarium_culmorum_GCA_003033665.1_PTD02183.1	Fusarium_culmorum
Fusarium_culmorum_GCA_003033665.1_PTD07808.1	Fusarium_culmorum
Saccharomyces_cerevisiae_GCA_003046695.1_PTN20194.1	Saccharomyces_cerevisiae
Saccharomyces_cerevisiae_GCA_003046715.1_PTN37975.1	Saccharomyces_cerevisiae
Saccharomyces_cerevisiae_GCA_003046745.1_PTN18835.1	Saccharomyces_cerevisiae
Periconia_macrospinosa_GCA_003073855.1_PVH95939.1	Periconia_macrospinosa
Periconia_macrospinosa_GCA_003073855.1_PVH97869.1	Periconia_macrospinosa
Violaceomyces_palustris_GCA_003144235.1_PWN52269.1	Violaceomyces_palustris
Violaceomyces_palustris_GCA_003144235.1_PWN48392.1	Violaceomyces_palustris
Purpureocillium_lilacinum_GCA_003144605.1_PWI67786.1	Purpureocillium_lilacinum
Pyrenophora_tritici-repentis_GCA_003171515.3_KAF7573038.1	Pyrenophora_tritici-repentis
Pyrenophora_tritici-repentis_GCA_003171545.1_PWO25770.1	Pyrenophora_tritici-repentis
Aspergillus_sclerotioniger_GCA_003184525.1_PWY83843.1	Aspergillus_sclerotioniger
Aspergillus_sclerotioniger_GCA_003184525.1_PWY96610.1	Aspergillus_sclerotioniger
Aspergillus_eucalypticola_GCA_003184535.1_PWY85436.1	Aspergillus_eucalypticola
Aspergillus_heteromorphus_GCA_003184545.1_PWY73030.1	Aspergillus_heteromorphus
Aspergillus_saccharolyticus_GCA_003184585.1_PYH43121.1	Aspergillus_saccharolyticus
Aspergillus_saccharolyticus_GCA_003184585.1_PYH43116.1	Aspergillus_saccharolyticus
Aspergillus_niger_GCA_003184595.1_PYH51411.1	Aspergillus_niger
Aspergillus_neoniger_GCA_003184625.1_PYH29114.1	Aspergillus_neoniger
Aspergillus_sclerotiicarbonarius_GCA_003184635.1_PYI04654.1	Aspergillus_sclerotiicarbonarius
Aspergillus_sclerotiicarbonarius_GCA_003184635.1_PYI01900.1	Aspergillus_sclerotiicarbonarius
Aspergillus_sclerotiicarbonarius_GCA_003184635.1_PYI07913.1	Aspergillus_sclerotiicarbonarius
Aspergillus_sclerotiicarbonarius_GCA_003184635.1_PYI03572.1	Aspergillus_sclerotiicarbonarius
Aspergillus_ellipticus_GCA_003184645.1_PYH88061.1	Aspergillus_ellipticus
Aspergillus_ellipticus_GCA_003184645.1_PYH87524.1	Aspergillus_ellipticus
Aspergillus_ellipticus_GCA_003184645.1_PYH98634.1	Aspergillus_ellipticus
Aspergillus_indologenus_GCA_003184685.1_PYI27886.1	Aspergillus_indologenus
Aspergillus_indologenus_GCA_003184685.1_PYI31316.1	Aspergillus_indologenus
Aspergillus_brunneoviolaceus_GCA_003184695.1_RAH43147.1	Aspergillus_brunneoviolaceus
Aspergillus_brunneoviolaceus_GCA_003184695.1_RAH49993.1	Aspergillus_brunneoviolaceus
Aspergillus_violaceofuscus_GCA_003184705.1_PYI16560.1	Aspergillus_violaceofuscus
Aspergillus_violaceofuscus_GCA_003184705.1_PYI17934.1	Aspergillus_violaceofuscus
Aspergillus_uvarum_GCA_003184745.1_PYH85785.1	Aspergillus_uvarum
Aspergillus_uvarum_GCA_003184745.1_PYH83391.1	Aspergillus_uvarum
Aspergillus_piperis_GCA_003184755.1_RAH58713.1	Aspergillus_piperis
Aspergillus_aculeatinus_GCA_003184765.1_RAH64397.1	Aspergillus_aculeatinus
Aspergillus_aculeatinus_GCA_003184765.1_RAH71291.1	Aspergillus_aculeatinus
Aspergillus_japonicus_GCA_003184785.1_RAH79606.1	Aspergillus_japonicus
Aspergillus_japonicus_GCA_003184785.1_RAH79126.1	Aspergillus_japonicus
Aspergillus_fijiensis_GCA_003184825.1_RAK82218.1	Aspergillus_fijiensis
Aspergillus_fijiensis_GCA_003184825.1_RAK81742.1	Aspergillus_fijiensis
Aspergillus_fijiensis_GCA_003184825.1_RAK73193.1	Aspergillus_fijiensis
Aspergillus_costaricensis_GCA_003184835.1_RAK93893.1	Aspergillus_costaricensis
Aspergillus_ibericus_GCA_003184845.1_RAK98513.1	Aspergillus_ibericus
Aspergillus_ibericus_GCA_003184845.1_RAL06150.1	Aspergillus_ibericus
Aspergillus_homomorphus_GCA_003184865.1_RAL10133.1	Aspergillus_homomorphus
Aspergillus_vadensis_GCA_003184925.1_PYH66716.1	Aspergillus_vadensis
Cyberlindnera_fabianii_GCA_003205855.1_CDR38470.1	Cyberlindnera_fabianii
Pyrenophora_tritici-repentis_GCA_003231325.2_KAG9381343.1	Pyrenophora_tritici-repentis
Pyrenophora_tritici-repentis_GCA_003231345.1_PZD30782.1	Pyrenophora_tritici-repentis
Pyrenophora_tritici-repentis_GCA_003231355.1_PZC94833.1	Pyrenophora_tritici-repentis
Pyrenophora_tritici-repentis_GCA_003231365.1_PZD23733.1	Pyrenophora_tritici-repentis
Pyrenophora_tritici-repentis_GCA_003231415.2_KAF7450431.1	Pyrenophora_tritici-repentis
Pyrenophora_tritici-repentis_GCA_003231425.1_PZD07096.1	Pyrenophora_tritici-repentis
Stemphylium_lycopersici_GCA_003268315.1_RAR02220.1	Stemphylium_lycopersici
Stemphylium_lycopersici_GCA_003268315.1_RAR01174.1	Stemphylium_lycopersici
Stemphylium_lycopersici_GCA_003268315.1_RAR02802.1	Stemphylium_lycopersici
Stemphylium_lycopersici_GCA_003268335.1_RAR10009.1	Stemphylium_lycopersici
Stemphylium_lycopersici_GCA_003268335.1_RAR06804.1	Stemphylium_lycopersici
Stemphylium_lycopersici_GCA_003268335.1_RAR12851.1	Stemphylium_lycopersici
Fusarium_proliferatum_GCA_003290285.1_RBA13560.1	Fusarium_proliferatum
Fusarium_proliferatum_GCA_003290285.1_RBA22101.1	Fusarium_proliferatum
Fusarium_proliferatum_GCA_003290285.1_RBA18052.1	Fusarium_proliferatum
Fusarium_verticillioides_GCA_003316975.2_RBQ78504.1	Fusarium_verticillioides
Fusarium_verticillioides_GCA_003316975.2_RBQ68773.1	Fusarium_verticillioides
Fusarium_coffeatum_GCA_003316985.1_RBR13276.1	Fusarium_coffeatum
Fusarium_coffeatum_GCA_003316985.1_RBR20908.1	Fusarium_coffeatum
Fusarium_coffeatum_GCA_003316985.1_RBR11229.1	Fusarium_coffeatum
Verticillium_dahliae_GCA_003320035.1_RBQ86912.1	Verticillium_dahliae
Candida_viswanathii_GCA_003327735.1_RCK62243.1	Candida_viswanathii
Candida_viswanathii_GCA_003327735.1_RCK59366.1	Candida_viswanathii
Aspergillus_phoenicis_GCA_003344505.1_RDK46421.1	Aspergillus_phoenicis
Aspergillus_niger_GCA_003344705.1_RDH19896.1	Aspergillus_niger
Aspergillus_welwitschiae_GCA_003344945.1_RDH33009.1	Aspergillus_welwitschiae
Venustampulla_echinocandica_GCA_003357145.1_RDL33854.1	Venustampulla_echinocandica
Aspergillus_mulundensis_GCA_003369625.1_RDW61780.1	Aspergillus_mulundensis
Coleophoma_crateriformis_GCA_003369635.1_RDW91637.1	Coleophoma_crateriformis
Coleophoma_cylindrospora_GCA_003369665.1_RDW60624.1	Coleophoma_cylindrospora
Xylaria_longipes_GCA_003426265.1_RYC59635.1	Xylaria_longipes
Xylaria_longipes_GCA_003426265.1_RYC56733.1	Xylaria_longipes
Xylaria_longipes_GCA_003426265.1_RYC59621.1	Xylaria_longipes
Aspergillus_tanneri_GCA_003426965.1_KAA8645048.1	Aspergillus_tanneri
Aspergillus_tanneri_GCA_003426965.1_KAA8641754.1	Aspergillus_tanneri
Aspergillus_tanneri_GCA_003426965.1_KAA8649276.1	Aspergillus_tanneri
Alternaria_sp_GCA_003574525.1_RII22453.1	Alternaria_sp
Alternaria_sp_GCA_003574525.1_RII17964.1	Alternaria_sp
Alternaria_sp_GCA_003574525.1_RII07200.1	Alternaria_sp
Aspergillus_sclerotialis_GCA_003589665.1_RJE18739.1	Aspergillus_sclerotialis
Metschnikowia_bicuspidata_GCA_003614695.1_RKP32771.1	Metschnikowia_bicuspidata
Caulochytrium_protostelioides_GCA_003615045.1_RKP03361.1	Caulochytrium_protostelioides
Fusarium_oxysporum_GCA_003615075.1_RKK53649.1	Fusarium_oxysporum
Fusarium_oxysporum_GCA_003615075.1_RKK35707.1	Fusarium_oxysporum
Fusarium_oxysporum_GCA_003615075.1_RKK54606.1	Fusarium_oxysporum
